32 1 1 0 0 0
32 1 1 0 5 0
34 1 0 0 0 0
35 1 1 0 0 0
33 1 1 0 1 0
27 1 1 0 3 0
46 1 0 0 0 0
48 1 0 0 1 0
35 1 1 0 0 0
25 1 0 0 1 0
41 1 1 0 0 0
39 1 0 0 0 0
26 1 1 0 5 0
32 1 1 0 5 0
38 1 1 0 1 0
41 1 1 0 1 0
36 1 0 0 5 0
33 1 0 0 5 0
36 1 1 0 3 0
45 1 0 0 3 0
44 1 0 0 0 0
22 1 1 0 1 0
39 1 0 0 1 0
42 1 0 0 5 0
36 1 0 0 0 0
32 1 0 0 0 0
30 1 1 0 3 0
30 1 0 0 0 0
34 1 0 0 1 0
34 1 0 0 5 0
45 1 0 0 1 0
49 1 0 0 1 0
32 1 1 0 5 0
38 1 0 0 1 0
31 1 0 0 0 0
28 1 1 0 0 0
41 1 1 0 5 0
45 1 1 0 0 0
40 1 0 0 0 0
35 1 1 0 5 0
35 1 0 0 0 0
32 1 0 0 0 0
28 1 1 0 0 0
40 1 0 0 3 0
34 1 0 0 3 0
37 1 1 0 1 0
37 1 1 0 5 0
24 1 1 0 3 0
27 1 0 0 0 0
38 1 1 0 0 0
51 1 1 0 0 0
43 1 1 0 0 0
34 1 0 0 3 0
47 1 1 0 0 0
33 1 1 0 0 0
42 1 0 0 0 0
31 1 1 0 1 0
31 1 0 0 1 0
34 1 0 0 3 0
24 1 0 0 1 0
36 1 1 0 1 0
22 1 1 0 0 0
42 1 0 0 0 0
42 1 0 0 5 0
32 1 1 0 5 0
44 1 0 0 0 0
39 1 1 0 0 0
22 1 0 0 5 0
28 1 0 0 0 0
27 1 0 0 1 0
37 1 0 0 0 0
33 1 0 0 0 0
39 1 1 0 1 0
36 1 1 0 5 0
39 1 1 0 1 0
33 1 0 0 0 0
27 1 0 0 0 0
35 1 1 0 0 0
21 1 0 0 5 0
26 1 1 0 0 0
38 1 1 0 0 0
35 1 0 0 3 0
30 1 0 0 1 0
34 1 0 0 5 0
44 1 1 0 0 0
42 1 1 0 1 0
34 1 0 0 0 0
36 1 1 0 0 0
37 1 0 0 5 0
25 1 0 0 5 0
32 1 1 0 0 0
29 1 1 0 0 0
33 1 0 0 1 0
34 1 1 0 3 0
42 1 0 0 0 0
29 1 0 0 1 0
38 1 1 0 1 0
39 1 0 0 0 0
29 1 0 0 0 0
46 1 0 0 0 0
37 1 0 0 0 0
29 1 0 0 1 0
32 1 1 0 0 0
41 1 1 0 1 0
43 1 0 0 5 0
34 1 0 0 0 0
31 1 0 0 0 0
41 1 0 0 0 0
39 1 0 0 0 0
29 1 0 0 0 0
47 1 0 0 5 0
33 1 1 0 0 0
36 1 0 0 1 0
35 1 0 0 0 0
34 1 1 0 5 0
37 1 0 0 0 0
30 1 1 0 0 0
32 1 1 0 0 0
36 1 0 0 4 0
41 1 0 0 0 0
39 1 1 0 1 0
40 1 0 0 0 0
31 1 1 0 0 0
39 1 1 0 1 0
25 1 0 0 5 0
33 1 0 0 3 0
35 1 1 0 5 0
41 1 0 0 3 0
48 1 1 0 5 0
25 1 0 0 1 0
34 1 0 0 5 0
36 1 0 0 1 0
30 1 0 0 0 0
35 1 1 0 0 0
48 1 1 0 3 0
33 1 1 0 0 0
44 1 1 0 0 0
47 1 0 0 3 0
40 1 1 0 0 0
33 1 0 0 1 0
32 1 1 0 0 0
31 1 1 0 3 0
32 1 1 0 1 0
36 1 0 0 1 0
40 1 0 0 0 0
36 1 0 0 1 0
33 1 0 0 0 0
38 1 0 0 5 0
37 1 0 0 1 0
34 1 1 0 1 0
48 1 0 0 1 0
32 1 1 0 5 0
53 1 0 0 0 0
36 1 0 0 0 0
29 1 1 0 3 0
32 1 1 0 0 0
40 1 1 0 5 0
43 1 1 0 3 0
40 1 1 0 3 0
37 1 0 0 1 0
43 1 0 0 1 0
37 1 0 0 0 0
52 1 0 0 1 0
42 1 1 0 1 0
38 1 0 0 0 0
40 1 0 0 0 0
43 1 0 0 0 0
34 1 0 0 0 0
42 1 1 0 3 0
32 1 1 0 3 0
31 1 0 0 5 0
30 1 0 0 1 0
44 1 0 0 0 0
38 1 1 0 1 0
30 1 1 0 1 0
27 1 1 0 5 0
41 1 1 0 1 0
49 1 0 0 2 0
35 1 0 0 0 0
41 1 1 0 3 0
36 1 1 0 0 0
30 1 0 0 0 0
42 1 0 0 1 0
38 1 1 0 5 0
27 1 1 0 0 0
42 1 0 0 0 0
40 1 1 0 1 0
24 1 1 0 0 0
32 1 0 0 1 0
40 1 1 0 5 0
32 1 0 0 3 0
32 1 1 0 2 0
38 1 1 0 0 0
39 1 0 0 0 0
31 1 0 0 3 0
34 1 1 0 0 0
45 1 1 0 5 0
32 1 0 0 1 0
37 1 1 0 5 0
33 1 0 0 0 0
30 1 1 0 0 0
35 1 1 0 1 0
37 1 1 0 0 0
38 1 1 0 3 0
35 1 1 0 0 0
36 1 0 0 0 0
36 1 1 0 0 0
35 1 1 0 1 0
39 1 0 0 0 0
31 1 1 0 0 0
38 1 0 0 0 0
39 1 0 0 0 0
34 1 1 0 0 0
32 1 1 0 0 0
37 1 1 0 1 0
41 1 0 0 0 0
39 1 1 0 0 0
35 1 0 0 5 0
31 1 0 0 3 0
32 1 0 0 0 0
30 1 0 0 0 0
35 1 1 0 5 0
34 1 1 0 0 0
40 1 1 0 1 0
40 1 0 0 5 0
23 1 0 0 1 0
32 1 0 0 0 0
30 1 1 0 0 0
36 1 0 0 0 0
38 1 1 0 3 0
41 1 1 0 0 0
40 1 0 0 5 0
35 1 1 0 1 0
37 1 1 0 0 0
32 1 0 0 0 0
45 1 1 0 4 0
31 1 0 0 3 0
34 1 0 0 1 0
42 1 0 0 0 0
43 1 1 0 1 0
41 1 0 0 1 0
25 1 1 0 5 0
34 1 1 0 0 0
46 1 0 0 1 0
32 1 0 0 5 0
38 1 0 0 1 0
45 1 0 0 0 0
42 1 1 0 1 0
29 1 0 0 0 0
44 1 1 0 0 0
54 1 1 0 1 0
31 1 0 0 5 0
49 1 1 0 5 0
38 1 1 0 5 0
44 1 0 0 0 0
44 1 0 0 5 0
25 1 0 0 0 0
42 1 1 0 0 0
45 1 1 0 0 0
42 1 0 0 0 0
31 1 1 0 3 0
44 1 0 0 0 0
33 1 1 0 0 0
40 1 0 0 0 0
33 1 0 0 3 0
38 1 0 0 5 0
35 1 0 0 3 0
34 1 1 0 0 0
27 1 0 0 0 0
32 1 1 0 5 0
25 1 1 0 1 0
36 1 0 0 1 0
31 1 1 0 0 0
37 1 0 0 1 0
31 1 0 0 0 0
53 1 0 0 0 0
43 1 1 0 0 0
28 1 1 0 5 0
39 1 1 0 0 0
35 1 1 0 1 0
33 1 1 0 0 0
35 1 0 0 0 0
35 1 1 0 1 0
36 1 0 0 1 0
34 1 0 0 0 0
43 1 1 0 0 0
36 1 0 0 3 0
35 1 0 0 0 0
37 1 0 0 0 0
37 1 1 0 0 0
39 1 1 0 1 0
42 1 0 0 1 0
38 1 1 0 3 0
29 1 1 0 0 0
30 1 0 0 0 0
37 1 1 0 0 0
31 1 1 0 1 0
40 1 0 0 5 0
37 1 0 0 1 0
41 1 0 0 0 0
44 1 1 0 0 0
24 1 1 0 1 0
42 1 0 0 0 0
44 1 0 0 0 0
33 1 0 0 5 0
35 1 0 0 5 0
36 1 1 0 5 0
39 1 1 0 0 0
34 1 0 0 0 0
34 1 0 0 5 0
39 1 0 0 0 0
37 1 1 0 0 0
39 1 0 0 1 0
31 1 1 0 1 0
37 1 1 0 1 0
29 1 0 0 0 0
33 1 0 0 0 0
39 1 1 0 0 0
30 1 1 0 1 0
30 1 1 0 5 0
32 1 0 0 5 0
35 1 1 0 3 0
33 1 1 0 0 0
50 1 1 0 5 0
31 1 0 0 1 0
33 1 1 0 5 0
36 1 1 0 5 0
43 1 1 0 1 0
32 1 1 0 1 0
42 1 0 0 0 0
28 1 0 0 5 0
37 1 0 0 0 0
49 1 1 0 3 0
29 1 0 0 1 0
39 1 0 0 1 0
40 1 1 0 1 0
44 1 1 0 1 0
38 1 1 0 0 0
23 1 1 0 1 0
30 1 0 0 0 0
43 1 0 0 1 0
35 1 1 0 0 0
25 1 1 0 0 0
29 1 1 0 1 0
38 1 0 0 0 0
30 1 0 0 3 0
41 1 1 0 0 0
41 1 0 0 1 0
38 1 1 0 3 0
33 1 0 0 0 0
51 1 1 0 0 0
40 1 1 0 3 0
25 1 1 0 3 0
38 1 0 0 1 0
34 1 0 0 0 0
29 1 1 0 1 0
37 1 0 0 0 0
42 1 0 0 1 0
33 1 1 0 3 0
35 1 1 0 0 0
39 1 1 0 0 0
31 1 1 0 0 0
40 1 0 0 3 0
34 1 0 0 1 0
32 1 0 0 1 0
36 1 1 0 0 0
32 1 1 0 0 0
34 1 0 0 1 0
34 1 0 0 1 0
29 1 1 0 0 0
50 1 0 0 1 0
33 1 0 0 0 0
38 1 0 0 1 0
25 1 0 0 1 0
46 1 0 0 1 0
37 1 1 0 4 0
29 1 0 0 0 0
42 1 0 0 5 0
34 1 0 0 0 0
30 1 0 0 1 0
32 1 0 0 3 0
27 1 0 0 1 0
33 1 0 0 0 0
38 1 0 0 3 0
33 1 0 0 3 0
33 1 0 0 1 0
44 1 1 0 0 0
33 1 1 0 1 0
43 1 1 0 0 0
35 1 1 0 5 0
42 1 1 0 0 0
40 1 1 0 0 0
37 1 0 0 0 0
36 1 1 0 0 0
43 1 1 0 0 0
33 1 0 0 1 0
30 1 1 0 0 0
25 1 1 0 0 0
32 1 1 0 0 0
38 1 0 0 5 0
35 1 0 0 5 0
39 1 0 0 1 0
35 1 1 0 1 0
35 1 0 0 0 0
38 1 1 0 0 0
39 1 0 0 1 0
42 1 0 0 1 0
31 1 0 0 1 0
46 1 0 0 0 0
43 1 1 0 0 0
28 1 0 0 5 0
35 1 1 0 0 0
28 1 1 0 3 0
37 1 0 0 0 0
37 1 1 0 0 0
39 1 0 0 5 0
32 1 0 0 1 0
28 1 1 0 1 0
37 1 1 0 5 0
36 1 0 0 0 0
36 1 0 0 0 0
32 1 1 0 5 0
29 1 1 0 5 0
33 1 1 0 3 0
31 1 1 0 0 0
33 1 1 0 3 0
43 1 0 0 1 0
40 1 1 0 0 0
33 1 1 0 1 0
47 1 1 0 5 0
21 1 0 0 3 0
33 1 0 0 0 0
43 1 1 0 5 0
34 1 1 0 1 0
37 1 0 0 0 0
42 1 0 0 0 0
35 1 0 0 5 0
41 1 1 0 3 0
33 1 1 0 3 0
30 1 0 0 0 0
49 1 0 0 1 0
34 1 0 0 5 0
39 1 1 0 3 0
45 1 1 0 0 0
40 1 0 0 1 0
48 1 0 0 0 0
34 1 1 0 0 0
35 1 0 0 3 0
31 1 0 0 0 0
43 1 1 0 0 0
27 1 0 0 0 0
48 1 0 0 5 0
42 1 0 0 0 0
35 1 0 0 1 0
40 1 1 0 0 0
30 1 0 0 1 0
20 1 1 0 0 0
41 1 1 0 0 0
36 1 0 0 0 0
45 1 1 0 0 0
39 1 0 0 0 0
40 1 1 0 1 0
43 1 1 0 0 0
35 1 1 0 1 0
47 1 0 0 3 0
36 1 1 0 1 0
40 1 0 0 0 0
29 1 0 0 0 0
35 1 1 0 0 0
33 1 0 0 1 0
39 1 1 0 0 0
34 1 0 0 0 0
41 1 1 0 0 0
24 1 1 0 5 0
30 1 1 0 0 0
37 1 0 0 1 0
47 1 0 0 1 0
37 1 1 0 0 0
54 1 0 0 5 0
36 1 0 0 0 0
34 1 0 0 1 0
34 1 0 0 0 0
34 1 0 0 1 0
38 1 0 0 5 0
38 1 0 0 0 0
38 1 0 0 1 0
33 1 1 0 1 0
37 1 1 0 3 0
31 1 1 0 0 0
31 1 1 0 1 0
42 1 1 0 0 0
40 1 0 0 1 0
44 1 1 0 1 0
35 1 1 0 0 0
44 1 1 0 0 0
43 1 1 0 0 0
49 1 1 0 1 0
32 1 1 0 5 0
36 1 0 0 3 0
43 1 0 0 0 0
45 1 1 0 1 0
33 1 1 0 5 0
50 1 1 0 5 0
36 1 0 0 0 0
34 1 1 0 1 0
46 1 1 0 0 0
38 1 0 0 0 0
39 1 0 0 0 0
19 1 1 0 0 0
34 1 0 0 1 0
38 1 1 0 1 0
38 1 1 0 0 0
45 1 1 0 3 0
34 1 1 0 1 0
31 1 1 0 5 0
29 1 1 0 3 0
41 1 0 0 1 0
26 1 1 0 1 0
37 1 0 0 0 0
42 1 1 0 5 0
27 1 1 0 2 0
53 1 1 0 0 0
37 1 0 0 1 0
47 1 1 0 0 0
38 1 0 0 0 0
40 1 1 0 0 0
37 1 1 0 0 0
38 1 0 0 0 0
37 1 1 0 5 0
28 1 1 0 5 0
35 1 0 0 0 0
42 1 1 0 0 0
31 1 1 0 0 0
47 1 0 0 3 0
30 1 0 0 5 0
37 1 0 0 0 0
54 1 0 0 1 0
31 1 1 0 3 0
37 1 1 0 1 0
52 1 0 0 0 0
37 1 1 0 0 0
38 1 0 0 0 0
39 1 1 0 0 0
35 1 0 0 0 0
24 1 0 0 1 0
27 1 1 0 0 0
25 1 0 0 0 0
24 1 0 0 5 0
26 1 1 0 3 0
45 1 1 0 3 0
34 1 0 0 0 0
37 1 1 0 1 0
33 1 1 0 0 0
32 1 1 0 5 0
38 1 0 0 0 0
34 1 0 0 0 0
46 1 1 0 5 0
29 1 0 0 0 0
40 1 1 0 3 0
26 1 0 0 0 0
29 1 1 0 0 0
38 1 0 0 0 0
39 1 1 0 3 0
48 1 0 0 1 0
33 1 0 0 5 0
37 1 0 0 1 0
29 1 0 0 1 0
45 1 0 0 5 0
44 1 1 0 0 0
33 1 0 0 0 0
37 1 1 0 2 0
34 1 0 0 0 0
28 1 1 0 0 0
39 1 1 0 3 0
35 1 1 0 0 0
32 1 0 0 3 0
24 1 0 0 0 0
33 1 0 0 0 0
43 1 0 0 0 0
34 1 0 0 1 0
38 1 1 0 3 0
30 1 0 0 1 0
33 1 0 0 0 0
39 1 1 0 1 0
31 1 0 0 0 0
31 1 0 0 1 0
41 1 0 0 0 0
23 1 0 0 1 0
35 1 0 0 1 0
29 1 0 0 0 0
26 1 1 0 0 0
38 1 1 0 1 0
56 1 0 0 0 0
35 1 1 0 0 0
41 1 0 0 0 0
39 1 1 0 1 0
32 1 0 0 0 0
50 1 1 0 0 0
33 1 0 0 0 0
40 1 1 0 1 0
44 1 0 0 5 0
42 1 1 0 0 0
32 1 0 0 0 0
34 1 1 0 3 0
41 1 0 0 0 0
25 1 1 0 0 0
37 1 0 0 1 0
35 1 0 0 0 0
38 1 0 0 0 0
28 1 0 0 0 0
47 1 0 0 3 0
35 1 0 0 0 0
33 1 0 0 0 0
35 1 0 0 5 0
31 1 0 0 0 0
33 1 0 0 3 0
42 1 0 0 5 0
41 1 0 0 0 0
30 1 0 0 0 0
43 1 0 0 0 0
41 1 1 0 0 0
45 1 1 0 0 0
31 1 0 0 0 0
37 1 0 0 0 0
46 1 1 0 1 0
39 1 1 0 5 0
31 1 1 0 2 0
32 1 1 0 3 0
27 1 1 0 0 0
36 1 1 0 0 0
39 1 0 0 1 0
26 1 0 0 0 0
44 1 0 0 1 0
32 1 0 0 1 0
42 1 0 0 1 0
41 1 1 0 5 0
33 1 1 0 5 0
42 1 1 0 0 0
34 1 0 0 5 0
44 1 0 0 1 0
36 1 0 0 0 0
36 1 0 0 0 0
35 1 0 0 1 0
32 1 0 0 0 0
36 1 0 0 0 0
30 1 1 0 2 0
30 1 1 0 0 0
24 1 1 0 5 0
27 1 0 0 3 0
45 1 0 0 0 0
42 1 0 0 0 0
37 1 1 0 0 0
33 1 1 0 1 0
35 1 0 0 0 0
41 1 0 0 1 0
36 1 1 0 0 0
37 1 1 0 5 0
32 1 1 0 5 0
30 1 1 0 1 0
42 1 1 0 1 0
29 1 0 0 0 0
36 1 1 0 0 0
26 1 1 0 1 0
38 1 1 0 0 0
45 1 0 0 1 0
46 1 1 0 0 0
39 1 1 0 1 0
30 1 0 0 1 0
37 1 0 0 3 0
46 1 1 0 1 0
33 1 1 0 1 0
48 1 0 0 1 0
26 1 1 0 1 0
43 1 1 0 5 0
22 1 1 0 1 0
34 1 1 0 5 0
41 1 0 0 5 0
38 1 1 0 0 0
22 1 1 0 5 0
34 1 0 0 5 0
39 1 0 0 0 0
29 1 1 0 5 0
29 1 0 0 5 0
45 1 0 0 1 0
22 1 0 0 0 0
36 1 1 0 0 0
43 1 0 0 0 0
39 1 1 0 0 0
30 1 0 0 1 0
36 1 1 0 1 0
44 1 1 0 1 0
35 1 0 0 1 0
50 1 1 0 5 0
35 1 1 0 5 0
34 1 0 0 0 0
32 1 0 0 0 0
41 1 1 0 1 0
37 1 0 0 0 0
38 1 0 0 1 0
41 1 1 0 0 0
41 1 1 0 3 0
43 1 1 0 0 0
35 1 0 0 0 0
36 1 0 0 0 0
37 1 0 0 0 0
33 1 1 0 0 0
41 1 0 0 0 0
47 1 0 0 1 0
37 1 1 0 0 0
33 1 0 0 0 0
34 1 1 0 0 0
35 1 0 0 0 0
28 1 0 0 0 0
37 1 0 0 0 0
42 1 1 0 0 0
36 1 1 0 3 0
32 1 1 0 0 0
37 1 0 0 0 0
43 1 0 0 1 0
25 1 1 0 5 0
28 1 1 0 5 0
44 1 0 0 0 0
30 1 1 0 1 0
54 1 1 0 0 0
32 1 1 0 0 0
37 1 0 0 0 0
36 1 1 0 0 0
37 1 0 0 0 0
36 1 0 0 0 0
44 1 0 0 3 0
30 1 1 0 1 0
37 1 0 0 5 0
33 1 1 0 0 0
45 1 0 0 0 0
37 1 1 0 0 0
32 1 1 0 3 0
34 1 0 0 5 0
44 1 0 0 0 0
36 1 1 0 1 0
45 1 0 0 3 0
29 1 1 0 1 0
30 1 1 0 0 0
37 1 0 0 1 0
44 1 0 0 0 0
36 1 1 0 0 0
30 1 0 0 0 0
43 1 0 0 0 0
38 1 0 0 1 0
43 1 1 0 5 0
42 1 0 0 3 0
45 1 1 0 0 0
33 1 0 0 0 0
42 1 0 0 2 0
42 1 0 0 1 0
35 1 1 0 0 0
43 1 0 0 0 0
31 1 0 0 1 0
35 1 1 0 0 0
37 1 0 0 1 0
35 1 0 0 1 0
33 1 1 0 5 0
34 1 1 0 0 0
37 1 0 0 0 0
30 1 1 0 5 0
42 1 1 0 0 0
34 1 1 0 0 0
45 1 1 0 0 0
33 1 1 0 0 0
30 1 0 0 0 0
33 1 1 0 3 0
44 1 1 0 0 0
44 1 1 0 1 0
43 1 1 0 0 0
41 1 1 0 1 0
41 1 1 0 0 0
33 1 0 0 3 0
38 1 0 0 0 0
30 1 0 0 3 0
29 1 0 0 1 0
25 1 0 0 5 0
40 1 1 0 0 0
40 1 0 0 1 0
40 1 0 0 5 0
31 1 0 0 0 0
32 1 0 0 5 0
44 1 0 0 1 0
35 1 0 0 5 0
38 1 0 0 3 0
33 1 1 0 3 0
53 1 1 0 0 0
35 1 1 0 3 0
35 1 1 0 0 0
34 1 1 0 0 0
37 1 1 0 5 0
24 1 1 0 0 0
48 1 0 0 1 0
44 1 0 0 0 0
29 1 0 0 0 0
39 1 1 0 0 0
30 1 0 0 1 0
25 1 0 0 1 0
48 1 0 0 0 0
28 1 1 0 0 0
30 1 1 0 0 0
41 1 0 0 0 0
42 1 0 0 5 0
35 1 0 0 1 0
27 1 1 0 0 0
32 1 1 0 5 0
35 1 1 0 1 0
35 1 1 0 0 0
40 1 1 0 3 0
31 1 1 0 1 0
29 1 0 0 3 0
36 1 0 0 0 0
37 1 1 0 0 0
37 1 1 0 0 0
43 1 0 0 3 0
30 1 0 0 3 0
28 1 0 0 1 0
46 1 0 0 1 0
30 1 0 0 1 0
29 1 1 0 3 0
39 1 1 0 0 0
24 1 1 0 0 0
33 1 1 0 5 0
31 1 1 0 0 0
34 1 1 0 1 0
46 1 0 0 0 0
43 1 1 0 3 0
28 1 0 0 1 0
32 1 0 0 0 0
34 1 0 0 5 0
39 1 1 0 1 0
36 1 1 0 3 0
36 1 1 0 0 0
34 1 1 0 0 0
33 1 1 0 3 0
55 1 0 0 0 0
32 1 0 0 5 0
37 1 0 0 5 0
33 1 0 0 1 0
34 1 0 0 5 0
31 1 0 0 0 0
26 1 0 0 0 0
32 1 0 0 5 0
37 1 0 0 1 0
38 1 0 0 1 0
38 1 0 0 0 0
29 1 1 0 0 0
37 1 0 0 0 0
42 1 1 0 0 0
45 1 0 0 0 0
31 1 0 0 0 0
31 1 0 0 0 0
30 1 0 0 1 0
38 1 1 0 1 0
39 1 1 0 0 0
39 1 1 0 3 0
37 1 0 0 1 0
26 1 0 0 1 0
37 1 1 0 0 0
36 1 1 0 1 0
38 1 1 0 3 0
31 1 0 0 0 0
34 1 0 0 1 0
38 1 0 0 0 0
42 1 1 0 0 0
33 1 0 0 0 0
40 1 0 0 5 0
34 1 1 0 5 0
40 1 1 0 0 0
41 1 1 0 1 0
25 1 1 0 2 0
35 1 0 0 0 0
26 1 0 0 0 0
42 1 1 0 0 0
35 1 1 0 1 0
42 1 0 0 0 0
37 1 0 0 3 0
28 1 0 0 5 0
37 1 0 0 0 0
35 1 1 0 0 0
29 1 1 0 0 0
26 1 0 0 0 0
32 1 1 0 5 0
43 1 1 0 1 0
37 1 1 0 1 0
42 1 1 0 0 0
43 1 1 0 5 0
29 1 0 0 0 0
35 1 1 0 1 0
34 1 1 0 1 0
45 1 1 0 5 0
37 1 1 0 0 0
31 1 1 0 3 0
37 1 1 0 0 0
40 1 1 0 0 0
32 1 0 0 0 0
42 1 1 0 0 0
27 1 0 0 1 0
46 1 0 0 3 0
22 1 1 0 0 0
